Date;Open;High;Low;Close;Volume;Return;MA7;MA21;MA50;MA200;Volatility30;Momentum7;Cluster_3;Regime;Direction_Pred;Prob_Up;Signal;Pred_1d;Pred_30d;Pred_365d;Pred_7d;Pred_90d;PC1;PC2
2014-10-21;382.42;392.65;380.83;386.48;14188900;0.009482;387.342141;369.376001;;;0.034284;-0.035555;;;;;;;;;;;;
2014-10-22;386.12;388.58;382.25;383.16;11641300;-0.008583;385.682853;369.354239;;;0.034273;-0.028929;;;;;;;;;;;;
2014-10-23;382.96;385.05;356.45;358.42;26456900;-0.064571;382.234423;368.561144;;;0.032268;-0.062553;;;;;;;;;;;;
2014-10-24;358.59;364.35;353.3;358.35;15585700;-0.000201;378.603995;368.505573;;;0.03199;-0.065896;;;;;;;;;;;;
2014-10-25;358.61;359.86;342.88;347.27;18127500;-0.030903;372.293854;369.382002;;;0.032079;-0.116822;;;;;;;;;;;;
2014-10-26;347.49;359.22;343.93;354.7;11272500;0.021404;367.316428;371.010287;;;0.032349;-0.090574;;;;;;;;;;;;
2014-10-27;354.78;358.63;349.81;352.99;13033000;-0.004835;363.051287;372.10124;;;0.032312;-0.078207;;;;;;;;;;;;
2014-10-28;353.21;359.98;352.68;357.62;7845880;0.013114;358.928859;373.121764;;;0.030885;-0.074575;;;;;;;;;;;;
2014-10-29;357.09;357.83;335.34;335.59;18192700;-0.061594;352.133575;372.295621;;;0.032789;-0.127586;;;;;;;;;;;;
2014-10-30;335.71;350.91;335.07;345.3;30177900;0.028946;350.260433;371.356525;;;0.032733;-0.034069;;;;;;;;;;;;
2014-10-31;345.01;348.05;337.14;338.32;12545400;-0.020226;347.399863;370.249811;;;0.032867;-0.054094;;;;;;;;;;;;
2014-11-01;338.65;340.53;321.05;325.75;16677200;-0.03716;344.325291;368.509334;;;0.033268;-0.060351;;;;;;;;;;;;
2014-11-02;326.08;329.05;320.63;325.89;8603620;0.000439;340.20929;366.001857;;;0.032517;-0.081316;;;;;;;;;;;;
2014-11-03;325.57;334.0;325.48;327.55;12948500;0.0051;336.575714;363.008523;;;0.028556;-0.071381;;;;;;;;;;;;
2014-11-04;327.16;331.77;325.08;330.49;15655500;0.00897;332.70057;359.65719;;;0.028177;-0.075525;;;;;;;;;;;;
2014-11-05;330.68;343.37;330.68;339.49;19817200;0.027214;333.256997;357.024475;372.76684;;0.028089;0.013283;;;;;;;;;;;;
2014-11-06;339.46;352.97;338.42;349.29;18797000;0.028879;333.826285;355.44038;370.60596;;0.02837;0.013216;;;;;;;;;;;;
2014-11-07;349.82;352.73;341.78;342.42;16834200;-0.019683;334.411142;353.471667;368.96546;;0.027112;0.013759;;;;;;;;;;;;
2014-11-08;342.15;347.03;342.15;345.49;8535470;0.008974;337.231001;351.283382;367.979301;;0.026373;0.059893;;;;;;;;;;;;
2014-11-09;345.38;363.63;344.26;363.26;24205600;0.051452;342.569859;350.031859;367.066501;;0.028031;0.110906;;;;;;;;;;;;
2014-11-10;362.27;374.82;357.56;366.92;30450100;0.010075;348.194148;349.273717;366.428561;;0.028084;0.115881;;;;;;;;;;;;
2014-11-11;365.86;371.31;363.73;367.7;15838900;0.002101;353.508863;348.379431;365.739421;;0.026828;0.109013;;;;;;;;;;;;
2014-11-12;367.98;429.72;367.98;423.56;45783200;0.151936;365.519579;350.303384;365.494821;;0.038345;0.233735;;;;;;;;;;;;
2014-11-13;427.27;457.09;401.12;420.73;58945000;-0.006672;375.726004;353.270907;365.445421;;0.038127;0.198184;;;;;;;;;;;;
2014-11-14;418.42;419.25;384.79;397.82;29589200;-0.054469;383.640717;355.150574;365.170301;;0.039401;0.163398;;;;;;;;;;;;
2014-11-15;399.65;405.53;371.01;376.13;15727500;-0.05451;388.018572;356.524955;364.604461;;0.040284;0.099913;;;;;;;;;;;;
2014-11-16;374.73;390.8;374.6;387.88;11905600;0.031236;391.535427;358.104858;364.371701;;0.04068;0.079698;;;;;;;;;;;;
2014-11-17;388.35;410.2;377.5;387.41;41518800;-0.001222;394.461709;359.743857;364.576241;;0.040524;0.0684;;;;;;;;;;;;
2014-11-18;387.79;392.4;371.12;375.2;32222500;-0.031517;395.533565;360.580999;364.570861;;0.040934;0.034782;;;;;;;;;;;;
2014-11-19;373.9;386.48;373.9;380.55;18931800;0.014278;389.389849;362.722142;364.44308;;0.040894;-0.102876;;;;;;;;;;;;
2014-11-20;380.31;382.02;356.78;357.84;25233200;-0.059689;380.404851;363.319047;363.927581;;0.042301;-0.155893;;;;;;;;;;;;
2014-11-21;357.88;357.88;344.11;350.85;29850100;-0.019539;373.69485;363.915569;363.443101;;0.042409;-0.120964;;;;;;;;;;;;
2014-11-22;351.6;364.84;350.88;352.92;15273000;0.005906;370.37871;365.209428;363.311261;;0.040748;-0.060548;;;;;;;;;;;;
2014-11-23;353.17;370.85;353.17;367.57;15151600;0.041519;367.477426;367.194237;364.085401;;0.041438;-0.050265;;;;;;;;;;;;
2014-11-24;366.95;387.21;366.67;376.9;30930100;0.025377;365.976427;369.544095;365.213221;;0.041186;-0.023666;;;;;;;;;;;;
2014-11-25;376.89;394.7;374.78;375.35;25442200;-0.00412;365.997855;371.680094;366.1186;;0.041068;0.003731;;;;;;;;;;;;
2014-11-26;376.02;377.7;365.82;368.37;18601700;-0.018591;364.257141;373.055523;366.76226;;0.041231;-0.029137;;;;;;;;;;;;
2014-11-27;370.5;373.99;368.28;369.67;8748030;0.003529;365.947144;374.026;367.09686;;0.041181;0.034081;;;;;;;;;;;;
2014-11-28;369.37;382.84;358.45;376.45;22946500;0.018333;369.604143;375.64657;367.32528;;0.039482;0.071953;;;;;;;;;;;;
2014-11-29;376.15;387.6;372.14;375.49;15375600;-0.00254;372.82857;377.075284;367.60386;;0.039229;0.063507;;;;;;;;;;;;
2014-11-30;375.51;382.53;373.31;378.05;9194440;0.006807;374.324855;377.779236;367.91882;;0.038975;0.028795;;;;;;;;;;;;
2014-12-01;378.25;383.66;376.67;379.24;11763000;0.003169;374.659712;378.365949;367.932739;;0.038179;0.006587;;;;;;;;;;;;
2014-12-02;379.25;384.04;377.86;381.32;12364100;0.005458;375.512142;379.014521;367.750759;;0.038165;0.016166;;;;;;;;;;;;
2014-12-03;381.72;383.03;374.35;375.01;13340100;-0.016535;376.460715;376.702568;367.23356;;0.038385;0.018221;;;;;;;;;;;;
2014-12-04;375.72;378.65;367.76;369.6;14529600;-0.014416;376.451285;374.26776;366.730179;;0.038543;0.000277;;;;;;;;;;;;
2014-12-05;369.44;379.19;365.76;376.85;15181800;0.019616;376.50943;373.269475;366.61614;;0.038413;0.00156;;;;;;;;;;;;
2014-12-06;376.76;378.45;370.95;374.79;7009320;-0.00549;376.408574;373.205284;366.43668;;0.038163;-0.001391;;;;;;;;;;;;
2014-12-07;374.84;376.29;373.27;375.1;6491650;0.000827;375.98686;372.59638;366.10974;;0.037925;-0.007371;;;;;;;;;;;;
2014-12-08;374.96;376.03;361.89;361.91;18898700;-0.035154;373.510289;371.382143;365.557;;0.038564;-0.045694;;;;;;;;;;;;
2014-12-09;361.89;363.07;344.95;352.22;32915500;-0.026775;369.353716;370.287904;364.94448;;0.037758;-0.077926;;;;;;;;;;;;
2014-12-10;352.2;352.38;346.36;346.36;16427700;-0.01662;365.261571;368.659809;364.14228;;0.037818;-0.078012;;;;;;;;;;;;
2014-12-11;344.34;361.36;338.76;350.51;32431300;0.011956;362.533286;368.310572;363.48924;;0.037891;-0.051641;;;;;;;;;;;;
2014-12-12;350.83;352.98;349.29;352.54;16989800;0.005809;359.060141;368.391238;363.37174;;0.024636;-0.065448;;;;;;;;;;;;
2014-12-13;352.38;352.38;346.59;347.38;11675900;-0.014654;355.14457;368.127238;363.15236;;0.024689;-0.074611;;;;;;;;;;;;
2014-12-14;346.73;353.32;345.42;351.63;12415200;0.012252;351.792712;367.368142;363.23958;;0.023134;-0.063186;;;;;;;;;;;;
2014-12-15;351.36;351.82;344.93;345.35;17264200;-0.017879;349.426426;365.865476;363.0524;;0.021259;-0.045912;;;;;;;;;;;;
2014-12-16;345.67;345.86;327.06;327.06;30864900;-0.052941;345.832572;363.566143;362.53386;;0.022171;-0.072078;;;;;;;;;;;;
2014-12-17;326.86;333.95;315.15;319.78;37567900;-0.022277;342.034145;361.252143;361.77702;;0.022366;-0.077735;;;;;;;;;;;;
2014-12-18;319.79;323.71;304.23;311.4;39173000;-0.026206;336.447;358.47719;361.29312;;0.022178;-0.115897;;;;;;;;;;;;
2014-12-19;311.18;318.53;306.77;317.84;23823100;0.020704;331.489999;355.686523;360.743879;;0.02241;-0.101002;;;;;;;;;;;;
2014-12-20;317.62;330.33;316.04;329.96;20856700;0.03811;329.001426;353.51819;360.576579;;0.021381;-0.048238;;;;;;;;;;;;
2014-12-21;329.54;329.63;318.9;320.84;15207600;-0.027619;324.602997;350.794189;360.478459;;0.021653;-0.088109;;;;;;;;;;;;
2014-12-22;321.07;334.12;320.42;331.89;22315100;0.034419;322.68028;348.538999;360.598339;;0.022649;-0.035811;;;;;;;;;;;;
2014-12-23;332.02;336.29;329.6;334.57;16574200;0.008093;323.753135;346.313141;360.738699;;0.021221;0.025224;;;;;;;;;;;;
2014-12-24;334.39;334.74;321.36;322.53;15092300;-0.03598;324.147134;343.814283;360.579539;;0.021357;0.01152;;;;;;;;;;;;
2014-12-25;322.29;322.67;316.96;319.01;9883640;-0.010932;325.234562;341.404949;360.169979;;0.021384;0.026794;;;;;;;;;;;;
2014-12-26;319.15;331.42;316.63;327.92;16410500;0.027949;326.674709;339.07495;359.742659;;0.022056;0.03404;;;;;;;;;;;;
2014-12-27;327.58;328.91;312.63;315.86;15185200;-0.03678;324.661425;336.26914;359.211619;;0.022819;-0.04085;;;;;;;;;;;;
2014-12-28;316.16;320.03;311.08;317.24;11676600;0.004356;324.146572;333.514093;358.646639;;0.022467;-0.008875;;;;;;;;;;;;
2014-12-29;317.7;320.27;312.31;312.67;12302500;-0.014402;321.401433;331.16938;357.634759;;0.022518;-0.057696;;;;;;;;;;;;
2014-12-30;312.72;314.81;309.37;310.74;12528300;-0.006182;317.996434;329.194047;356.511019;;0.022391;-0.071971;;;;;;;;;;;;
2014-12-31;310.91;320.19;310.21;320.19;13942900;0.030431;317.662005;327.947761;355.560978;;0.023321;-0.00556;;;;;;;;;;;;
2015-01-01;320.43;320.43;314.0;314.25;8036550;-0.018564;316.982147;326.221236;353.374738;;0.023349;-0.013192;;;;;;;;;;;;
2015-01-02;314.08;315.84;313.57;315.03;7860650;0.002492;315.140433;324.435047;351.260679;;0.023316;-0.038649;;;;;;;;;;;;
2015-01-03;314.85;315.15;281.08;281.08;33054400;-0.107767;310.171718;321.27819;348.925959;;0.029855;-0.109636;;;;;;;;;;;;
2015-01-04;281.15;287.23;257.61;264.2;55629100;-0.060079;302.594003;317.114524;346.687199;;0.030786;-0.174071;;;;;;;;;;;;
2015-01-05;265.08;278.34;265.08;274.47;43962800;0.038907;297.137429;313.739714;344.419039;;0.032113;-0.120762;;;;;;;;;;;;
2015-01-06;274.61;287.55;272.7;286.19;23245700;0.042682;293.630572;311.79338;342.394659;;0.033472;-0.071898;;;;;;;;;;;;
2015-01-07;286.08;298.75;283.08;294.34;24866800;0.028471;289.936859;310.581999;340.77744;;0.033734;-0.073858;;;;;;;;;;;;
2015-01-08;294.14;294.14;282.17;283.35;19982500;-0.037331;285.522574;309.246428;338.83332;;0.034009;-0.092626;;;;;;;;;;;;
2015-01-09;282.38;291.11;280.53;290.41;18718600;0.024913;282.004857;307.94;337.48468;;0.034432;-0.070205;;;;;;;;;;;;
2015-01-10;287.3;288.13;273.97;274.8;15264300;-0.053759;281.106855;305.313333;335.96364;;0.035376;-0.016197;;;;;;;;;;;;
2015-01-11;274.61;279.64;265.04;265.66;18200800;-0.033246;281.31614;302.685572;334.218439;;0.035589;0.010635;;;;;;;;;;;;
2015-01-12;266.15;272.2;265.2;267.8;18880300;0.00804;280.362139;299.633667;332.222899;;0.0357;-0.020231;;;;;;;;;;;;
2015-01-13;267.39;268.28;219.91;225.86;72843904;-0.156593;271.743853;294.456953;329.202099;;0.044597;-0.219506;;;;;;;;;;;;
2015-01-14;223.89;223.89;171.51;178.1;97638704;-0.211449;255.138994;287.579286;325.257199;;0.057398;-0.459425;;;;;;;;;;;;
2015-01-15;176.9;229.07;176.9;209.84;81773504;0.178217;244.63828;282.381;322.086679;;0.067468;-0.243877;;;;;;;;;;;;
2015-01-16;209.07;221.59;199.77;208.1;38421000;-0.008325;232.879567;276.674952;318.855219;;0.067445;-0.277115;;;;;;;;;;;;
2015-01-17;207.83;211.73;194.88;199.26;23469700;-0.042466;222.08871;271.122428;315.311479;;0.067629;-0.265822;;;;;;;;;;;;
2015-01-18;200.05;218.7;194.51;210.34;30085100;0.055601;214.18571;266.031951;312.008439;;0.068514;-0.176975;;;;;;;;;;;;
2015-01-19;211.47;216.73;207.32;214.86;18658300;0.021499;206.623568;261.374379;308.744719;;0.068167;-0.163516;;;;;;;;;;;;
2015-01-20;212.91;215.24;205.15;211.32;24051100;-0.016504;204.545569;256.639998;305.386119;;0.068108;-0.023427;;;;;;;;;;;;
2015-01-21;211.38;227.79;211.21;226.9;29924600;0.073738;211.516142;252.197332;302.297759;;0.069388;0.26176;;;;;;;;;;;;
2015-01-22;227.32;237.02;226.43;233.41;33544600;0.028687;214.882143;248.347666;299.465679;;0.069676;0.11223;;;;;;;;;;;;
2015-01-23;233.52;234.85;225.2;232.88;24621700;-0.002258;218.422429;244.435617;296.731179;;0.069506;0.118297;;;;;;;;;;;;
2015-01-24;232.7;248.21;230.02;247.85;24782500;0.064274;225.363429;242.852998;294.151039;;0.070755;0.225037;;;;;;;;;;;;
2015-01-25;247.35;255.07;243.89;253.72;33582700;0.023688;231.560429;242.354093;291.729699;;0.070689;0.193124;;;;;;;;;;;;
2015-01-26;254.08;309.38;254.08;273.47;106794000;0.077862;239.933572;242.306426;289.697259;;0.072053;0.249487;;;;;;;;;;;;
2015-01-27;273.17;275.48;250.65;263.48;44399000;-0.036559;247.385001;241.224808;287.728579;;0.072312;0.229432;;;;;;;;;;;;
2015-01-28;263.35;266.54;227.05;233.91;44352200;-0.112193;248.387571;238.347569;285.362499;;0.074974;0.043501;;;;;;;;;;;;
2015-01-29;233.35;238.71;220.71;233.51;32213400;-0.001719;248.402856;235.974426;283.105459;;0.074979;0.013095;;;;;;;;;;;;
2015-01-30;232.77;242.85;225.84;226.43;26605200;-0.030354;247.480857;232.927617;280.623839;;0.074764;-0.015001;;;;;;;;;;;;
2015-01-31;226.44;233.5;216.31;217.46;23348200;-0.039576;243.140429;230.197523;277.922279;;0.074958;-0.11885;;;;;;;;;;;;
2015-02-01;216.87;231.57;212.01;226.97;29128500;0.043722;239.319571;228.355237;275.514199;;0.075558;-0.098816;;;;;;;;;;;;
2015-02-02;226.49;242.18;222.66;238.23;30612100;0.049596;234.284716;226.947285;273.246139;;0.073836;-0.127082;;;;;;;;;;;;
2015-02-03;237.45;245.96;224.48;227.27;40783700;-0.04601;229.112287;227.014286;270.884599;;0.073503;-0.136533;;;;;;;;;;;;
2015-02-04;227.51;230.06;221.11;226.85;26594300;-0.001826;228.103431;229.335714;268.880419;;0.073091;-0.026166;;;;;;;;;;;;
2015-02-05;227.66;239.4;214.73;217.11;22516400;-0.042944;225.760287;229.681762;266.827119;;0.072892;-0.067392;;;;;;;;;;;;
2015-02-06;216.92;230.51;216.23;222.27;24435300;0.023744;225.166144;230.356477;265.044519;;0.072818;-0.013294;;;;;;;;;;;;
2015-02-07;222.63;230.3;222.61;227.75;21604200;0.024691;226.636143;231.713334;263.242739;;0.072798;0.050973;;;;;;;;;;;;
2015-02-08;227.69;229.44;221.08;223.41;17145200;-0.019064;226.127572;232.335858;261.111859;;0.072626;-0.011814;;;;;;;;;;;;
2015-02-09;223.39;223.98;217.02;220.11;27791300;-0.01478;223.539143;232.58581;259.0972;;0.07209;-0.07619;;;;;;;;;;;;
2015-02-10;220.28;221.81;215.33;219.84;21115100;-0.001231;222.477857;232.991715;256.85626;;0.07189;-0.031411;;;;;;;;;;;;
2015-02-11;219.73;223.41;218.07;219.18;17201900;-0.002975;221.382429;232.624477;254.54852;;0.071856;-0.03256;;;;;;;;;;;;
2015-02-12;219.21;222.2;217.61;221.76;15206200;0.011766;222.047145;232.070096;252.53312;;0.065856;0.022151;;;;;;;;;;;;
2015-02-13;221.97;240.26;221.26;235.43;42744400;0.061611;223.927288;232.19143;250.861501;;0.053019;0.060018;;;;;;;;;;;;
2015-02-14;235.53;259.81;235.53;257.32;49732500;0.092997;228.151147;232.642573;249.449441;;0.045479;0.128324;;;;;;;;;;;;
2015-02-15;257.51;265.61;227.68;234.82;56552400;-0.087424;229.781575;231.742906;247.82868;;0.048631;0.059964;;;;;;;;;;;;
2015-02-16;234.82;239.52;229.02;233.84;28153700;-0.004182;231.743432;229.855764;246.16076;;0.047833;0.070562;;;;;;;;;;;;
2015-02-17;233.42;245.77;232.31;243.61;27363100;0.041767;235.139289;228.909811;244.77956;;0.047408;0.113561;;;;;;;;;;;;
2015-02-18;243.78;244.25;232.34;236.33;25200800;-0.0299;237.588004;229.024621;243.29134;;0.047756;0.086635;;;;;;;;;;;;
2015-02-19;236.41;242.67;235.59;240.28;18270500;0.016744;240.233575;229.347002;241.69314;;0.047643;0.091613;;;;;;;;;;;;
2015-02-20;240.25;247.1;239.3;243.78;23876700;0.01455;241.426719;230.173383;240.283741;;0.045909;0.044552;;;;;;;;;;;;
2015-02-21;243.75;255.32;243.18;244.53;12284200;0.003097;239.600002;231.462431;238.87378;;0.04566;-0.045348;;;;;;;;;;;;
2015-02-22;244.54;246.39;233.85;235.98;19527000;-0.034993;239.764574;231.89124;237.97168;;0.046168;0.007083;;;;;;;;;;;;
2015-02-23;235.99;240.11;232.42;238.89;16400000;0.012353;240.485859;231.922812;237.46562;;0.044682;0.023617;;;;;;;;;;;;
2015-02-24;239.0;239.9;236.4;238.74;14200400;-0.000657;239.789431;232.468859;236.75084;;0.044453;-0.018807;;;;;;;;;;;;
2015-02-25;238.89;239.34;235.53;237.47;11496200;-0.005299;239.952859;232.974431;235.77646;;0.04188;0.005794;;;;;;;;;;;;
2015-02-26;237.34;237.71;234.26;236.43;13619400;-0.004396;239.401858;233.894193;234.61824;;0.041422;-0.015346;;;;;;;;;;;;
2015-02-27;236.44;256.65;236.44;253.83;44013900;0.073604;240.837429;235.397145;234.02782;;0.038266;0.043709;;;;;;;;;;;;
2015-02-28;253.52;254.69;249.48;254.26;13949300;0.001714;242.227286;236.659478;233.30492;;0.038256;0.042326;;;;;;;;;;;;
2015-03-01;254.28;261.66;245.93;260.2;25213700;0.023358;245.687999;238.411383;233.01304;;0.037869;0.100676;;;;;;;;;;;;
2015-03-02;260.36;276.3;258.31;275.67;40465700;0.059446;250.942001;241.057098;233.213241;;0.038134;0.14777;;;;;;;;;;;;
2015-03-03;275.05;285.8;268.16;281.7;50461300;0.021881;257.080144;244.002954;233.491361;;0.037647;0.170308;;;;;;;;;;;;
2015-03-04;281.99;284.23;268.13;273.09;41383000;-0.030564;262.169002;246.569955;234.435981;;0.03743;0.145043;;;;;;;;;;;;
2015-03-05;272.74;281.67;264.77;276.18;41302400;0.0113;267.847861;249.161098;236.397481;;0.036165;0.160739;;;;;;;;;;;;
2015-03-06;275.6;277.61;270.02;272.72;28918900;-0.01251;270.547145;250.937097;237.655061;;0.036309;0.074625;;;;;;;;;;;;
2015-03-07;272.29;277.85;270.13;276.26;17825900;0.012973;273.689715;251.839001;239.018341;;0.035082;0.085884;;;;;;;;;;;;
2015-03-08;276.43;277.86;272.57;274.35;22067900;-0.006903;275.71143;253.721335;240.520221;;0.035074;0.055623;;;;;;;;;;;;
2015-03-09;274.81;292.7;273.89;289.61;59178200;0.055596;277.702427;256.376763;242.105581;;0.036033;0.051773;;;;;;;;;;;;
2015-03-10;289.86;300.04;289.74;291.76;67770800;0.007434;279.139287;258.66962;243.643561;;0.035653;0.037326;;;;;;;;;;;;
2015-03-11;291.52;297.39;290.51;296.38;33963900;0.015831;282.465999;261.529287;245.344841;;0.03537;0.083722;;;;;;;;;;;;
2015-03-12;296.13;297.09;292.41;294.35;32585200;-0.006832;285.06257;264.104096;246.693981;;0.035449;0.065589;;;;;;;;;;;;
2015-03-13;294.12;294.5;285.34;285.34;31421500;-0.030633;286.864572;266.083049;247.732601;;0.036161;0.047466;;;;;;;;;;;;
2015-03-14;284.44;286.34;280.98;281.89;22612300;-0.012098;287.668004;267.861668;248.712722;;0.03637;0.022395;;;;;;;;;;;;
2015-03-15;281.42;286.53;281.0;286.39;11970100;0.015992;289.387861;270.26243;249.483642;;0.035008;0.04529;;;;;;;;;;;;
2015-03-16;285.68;294.11;285.68;290.59;21516100;0.014665;289.528717;272.724382;250.221141;;0.031085;0.00436;;;;;;;;;;;;
2015-03-17;290.6;292.36;284.37;285.51;21497200;-0.017509;288.635145;274.951525;250.461782;;0.026188;-0.020584;;;;;;;;;;;;
2015-03-18;285.07;285.34;249.87;256.3;57008000;-0.102296;282.909433;275.848145;250.318262;;0.032885;-0.138711;;;;;;;;;;;;
2015-03-19;255.88;264.24;248.64;260.93;52732000;0.018061;278.13429;277.014907;250.858522;;0.032214;-0.113818;;;;;;;;;;;;
2015-03-20;260.96;264.85;259.16;261.75;18456700;0.003146;274.764574;277.392097;251.423242;;0.031617;-0.080038;;;;;;;;;;;;
2015-03-21;261.64;262.2;255.65;260.02;17130100;-0.006586;271.641715;277.666478;252.095242;;0.031577;-0.074527;;;;;;;;;;;;
2015-03-22;259.92;269.75;259.59;267.96;18438100;0.030516;269.008427;278.035906;253.105161;;0.031909;-0.060003;;;;;;;;;;;;
2015-03-23;267.89;277.3;261.74;266.74;22811900;-0.004553;265.600856;277.610667;253.900521;;0.031944;-0.079221;;;;;;;;;;;;
2015-03-24;266.58;267.0;244.15;245.6;40073700;-0.079272;259.899427;275.891286;254.047841;;0.034685;-0.140984;;;;;;;;;;;;
2015-03-25;247.47;249.19;236.51;246.2;35866900;0.002451;258.456284;274.610572;254.426421;;0.034629;-0.036236;;;;;;;;;;;;
2015-03-26;246.28;254.35;244.9;248.53;25730000;0.009484;256.685425;273.294095;254.860001;;0.034656;-0.044813;;;;;;;;;;;;
2015-03-27;248.57;256.81;245.21;247.03;17274900;-0.006047;254.58257;272.070572;255.458362;;0.034662;-0.054007;;;;;;;;;;;;
2015-03-28;246.98;254.21;246.98;252.8;16040900;0.023354;253.550143;270.953287;256.069001;;0.034857;-0.024067;;;;;;;;;;;;
2015-03-29;252.74;253.14;240.85;242.71;21699400;-0.039894;249.943429;269.446572;256.368181;;0.033022;-0.094477;;;;;;;;;;;;
2015-03-30;242.88;249.24;239.21;247.53;23009600;0.01983;247.198574;267.442716;256.850461;;0.033237;-0.070094;;;;;;;;;;;;
2015-03-31;247.45;248.73;242.74;244.22;22672000;-0.01334;247.002716;265.179096;257.332741;;0.03301;-0.004162;;;;;;;;;;;;
2015-04-01;244.22;247.54;241.16;247.27;22877200;0.01248;247.156287;262.840668;257.881401;;0.031073;0.005867;;;;;;;;;;;;
2015-04-02;247.09;254.46;245.42;253.01;26272600;0.023185;247.795288;260.871668;258.557802;;0.03111;0.019568;;;;;;;;;;;;
2015-04-03;253.07;256.04;251.88;254.32;23146600;0.005205;248.837145;259.394763;259.208961;;0.030704;0.030821;;;;;;;;;;;;
2015-04-04;254.29;255.26;251.1;253.7;12493500;-0.002458;248.965574;258.052477;259.574362;310.84317;0.030602;0.00501;0.0;Bull;1;0.561;📈 Up;256.97;641.06;618.6;329.41;1704.27;-1.123;-0.373
2015-04-05;253.76;260.67;251.94;260.6;19649200;0.027202;251.520573;256.824143;259.639901;309.85949;0.031004;0.072105;0.0;Bull;1;0.542;📈 Up;340.11;751.57;625.48;470.22;2122.95;-1.327;0.719
2015-04-06;260.72;261.8;254.57;255.49;20034200;-0.019593;252.658574;255.152668;260.053241;309.01475;0.031067;0.032682;0.0;Bull;1;0.575;📈 Up;222.19;602.28;625.39;344.83;1833.45;-1.126;-0.517
2015-04-07;255.27;255.8;252.21;253.18;18467400;-0.009049;253.938001;253.613382;260.439981;308.30667;0.031081;0.036972;0.0;Bull;1;0.568;📈 Up;244.76;629.95;625.39;362.93;1867.77;-1.164;-0.272
2015-04-08;253.06;253.85;244.21;245.02;30086400;-0.032222;253.616573;253.076381;260.468221;307.48726;0.029548;-0.00773;0.0;Bull;1;0.583;📈 Up;176.34;506.03;618.6;248.62;1576.94;-0.996;-1.064
2015-04-09;244.75;246.12;239.4;243.68;21643500;-0.005493;252.283857;252.254857;260.615221;306.711535;0.029453;-0.036409;0.0;Bull;1;0.562;📈 Up;234.37;587.75;618.6;249.49;1460.54;-1.025;-0.735
2015-04-10;243.69;243.69;232.77;236.07;28882000;-0.031205;249.676714;251.032143;260.531001;305.881135;0.029527;-0.072819;0.0;Bull;1;0.579;📈 Up;163.35;502.03;618.6;156.6;1221.95;-0.891;-1.522
2015-04-11;236.02;239.54;234.18;236.55;16365200;0.002033;247.227428;249.914381;260.386461;304.88494;0.029575;-0.068328;0.0;Bull;1;0.554;📈 Up;242.68;607.84;618.5;214.12;1295.34;-0.997;-0.818
2015-04-12;236.54;237.73;233.49;236.15;12387900;-0.001687;243.735286;248.399763;260.218841;303.94968;0.029241;-0.097217;0.0;Bull;1;0.555;📈 Up;230.03;584.43;618.6;166.99;1130.82;-0.932;-1.105
2015-04-13;235.95;236.93;222.0;224.59;31181800;-0.048977;239.320286;246.392478;259.991041;303.014745;0.03027;-0.1266;0.0;Bull;1;0.588;📈 Up;106.58;460.99;618.6;56.61;906.35;-0.763;-2.281
2015-04-14;224.76;224.98;216.32;219.16;31719000;-0.024169;234.460144;245.13362;259.596381;302.088415;0.030102;-0.14172;0.0;Bull;1;0.569;📈 Up;157.4;525.67;618.6;67.18;855.47;-0.808;-1.89
2015-04-15;219.07;223.83;218.65;223.83;22562000;0.021327;231.433143;244.068667;259.298341;301.20998;0.030302;-0.088171;0.0;Bull;1;0.538;📈 Up;274.19;676.08;619.6;211.25;1217.19;-1.034;-0.577
2015-04-16;223.92;229.67;223.92;228.57;24805400;0.021177;229.275572;243.118239;259.120401;300.46694;0.030712;-0.061501;0.0;Bull;1;0.539;📈 Up;281.89;692.0;619.6;254.16;1369.55;-1.084;-0.386
2015-04-17;228.57;228.91;221.94;222.88;20429800;-0.024898;227.391285;241.968382;258.849521;299.704015;0.025175;-0.055193;0.0;Bull;1;0.578;📈 Up;160.9;378.02;618.6;138.62;1282.48;-0.862;-1.248
2015-04-18;222.85;224.32;220.88;223.36;12939000;0.002127;225.506143;240.566382;258.240081;298.886075;0.024853;-0.0551;0.0;Bull;1;0.558;📈 Up;224.18;453.15;618.44;176.89;1320.93;-0.936;-0.7
2015-04-19;223.46;226.35;222.37;222.6;15021500;-0.003385;223.570001;239.60862;257.606821;298.081;0.024809;-0.056798;0.0;Bull;1;0.562;📈 Up;210.82;433.37;618.6;165.64;1303.55;-0.916;-0.824
2015-04-20;222.61;226.35;221.98;224.63;18364700;0.009102;223.575572;238.518144;256.895301;297.32877;0.024941;0.00128;0.0;Bull;1;0.556;📈 Up;247.31;474.62;619.6;261.69;1637.53;-1.051;-0.144
2015-04-21;224.62;235.27;224.3;235.27;24978000;0.047381;225.877001;238.091715;256.087281;296.707555;0.025929;0.07283;0.0;Bull;1;0.531;📈 Up;355.63;635.53;625.48;430.49;2102.97;-1.299;1.152
2015-04-22;235.6;237.91;233.48;234.18;23847900;-0.004646;227.354573;237.468096;255.136761;296.234105;0.025929;0.046857;0.0;Bull;1;0.569;📈 Up;230.29;469.51;625.39;317.96;1877.92;-1.103;-0.09
